!  N 1 Z 2 ITER 3   si 4      ReOmega 5      ImOmega 6      reStrN 7       reStrP  8      reStrT 9       imStrN 10      imStrP 11      imStrT 12      TrnStrN 13     TrnStrP 14     TrnStrT 15
   12  12   9  0.000019       0.100000       0.500000   -1049.317276   -1087.563687   -2136.880962      -0.119765      -0.123531      -0.243296       0.038122       0.039321       0.077444
   12  12   9  0.000020       0.200000       0.500000   -1049.353098   -1087.600651   -2136.953749      -0.239562      -0.247095      -0.486657       0.076255       0.078653       0.154908
   12  12   9  0.000020       0.300000       0.500000   -1049.412813   -1087.662270   -2137.075083      -0.359424      -0.370725      -0.730148       0.114408       0.118005       0.232413
   12  12   9  0.000021       0.400000       0.500000   -1049.496438   -1087.748558   -2137.244996      -0.479382      -0.494453      -0.973835       0.152592       0.157389       0.309981
   12  12   9  0.000022       0.500000       0.500000   -1049.603995   -1087.859538   -2137.463533      -0.599471      -0.618312      -1.217783       0.190817       0.196815       0.387632
   12  12   9  0.000023       0.600000       0.500000   -1049.735515   -1087.995240   -2137.730755      -0.719722      -0.742336      -1.462058       0.229095       0.236293       0.465388
   12  12   9  0.000024       0.700000       0.500000   -1049.891033   -1088.155699   -2138.046733      -0.840169      -0.866559      -1.706728       0.267434       0.275834       0.543268
   12  12   9  0.000024       0.800000       0.500000   -1050.070594   -1088.340959   -2138.411553      -0.960845      -0.991015      -1.951860       0.305847       0.315450       0.621296
   12  12   9  0.000025       0.900000       0.500000   -1050.274246   -1088.551067   -2138.825313      -1.081785      -1.115737      -2.197523       0.344343       0.355150       0.699493
   12  12   9  0.000026       1.000000       0.500000   -1050.502046   -1088.786082   -2139.288128      -1.203023      -1.240761      -2.443784       0.382934       0.394947       0.777881
   12  12   9  0.000027       1.100000       0.500000   -1050.754056   -1089.046066   -2139.800122      -1.324592      -1.366122      -2.690714       0.421631       0.434850       0.856481
   12  12   9  0.000028       1.200000       0.500000   -1051.030347   -1089.331090   -2140.361437      -1.446529      -1.491854      -2.938383       0.460444       0.474872       0.935316
   12  12   9  0.000028       1.300000       0.500000   -1051.330994   -1089.641232   -2140.972226      -1.568867      -1.617994      -3.186861       0.499386       0.515023       1.014409
   12  12   9  0.000029       1.400000       0.500000   -1051.656082   -1089.976575   -2141.632657      -1.691643      -1.744577      -3.436220       0.538467       0.555316       1.093783
   12  12   9  0.000030       1.500000       0.500000   -1052.005701   -1090.337213   -2142.342914      -1.814894      -1.871640      -3.686534       0.577699       0.595762       1.173460
   12  12   9  0.000031       1.600000       0.500000   -1052.379949   -1090.723244   -2143.103193      -1.938655      -1.999221      -3.937876       0.617093       0.636372       1.253465
   12  12   9  0.000032       1.700000       0.500000   -1052.778931   -1091.134776   -2143.913707      -2.062963      -2.127357      -4.190321       0.656662       0.677159       1.333821
   12  12   9  0.000033       1.800000       0.500000   -1053.202760   -1091.571922   -2144.774682      -2.187858      -2.256087      -4.443945       0.696417       0.718135       1.414552
   12  12   9  0.000034       1.900000       0.500000   -1053.651556   -1092.034804   -2145.686360      -2.313377      -2.385448      -4.698825       0.736371       0.759312       1.495682
   12  12   9  0.000035       2.000000       0.500000   -1054.125447   -1092.523554   -2146.649001      -2.439559      -2.515482      -4.955041       0.776536       0.800703       1.577238
   12  12   9  0.000036       2.100000       0.500000   -1054.624568   -1093.038309   -2147.662877      -2.566444      -2.646228      -5.212672       0.816924       0.842321       1.659245
   12  12   9  0.000037       2.200000       0.500000   -1055.149064   -1093.579214   -2148.728278      -2.694073      -2.777728      -5.471801       0.857550       0.884178       1.741728
   12  12   9  0.000038       2.300000       0.500000   -1055.699086   -1094.146426   -2149.845512      -2.822487      -2.910023      -5.732511       0.898426       0.926289       1.824715
   12  12   9  0.000040       2.400000       0.500000   -1056.274796   -1094.740106   -2151.014902      -2.951730      -3.043157      -5.994887       0.939565       0.968667       1.908232
   12  12   9  0.000042       2.500000       0.500000   -1056.876362   -1095.360427   -2152.236789      -3.081844      -3.177174      -6.259018       0.980981       1.011326       1.992307
   12  12   9  0.000044       2.600000       0.500000   -1057.503962   -1096.007570   -2153.511532      -3.212874      -3.312119      -6.524993       1.022689       1.054280       2.076970
   12  12   9  0.000047       2.700000       0.500000   -1058.157783   -1096.681724   -2154.839508      -3.344865      -3.448038      -6.792903       1.064704       1.097545       2.162248
   12  12   9  0.000049       2.800000       0.500000   -1058.838023   -1097.383091   -2156.221113      -3.477865      -3.584979      -7.062844       1.107039       1.141134       2.248173
   12  12   9  0.000052       2.900000       0.500000   -1059.544885   -1098.111878   -2157.656763      -3.611921      -3.722990      -7.334912       1.149710       1.185065       2.334775
   12  12   9  0.000054       3.000000       0.500000   -1060.278588   -1098.868305   -2159.146893      -3.747084      -3.862123      -7.609207       1.192734       1.229352       2.422086
   12  12   9  0.000057       3.100000       0.500000   -1061.039357   -1099.652602   -2160.691959      -3.883404      -4.002429      -7.885833       1.236126       1.274013       2.510139
   12  12   9  0.000060       3.200000       0.500000   -1061.827429   -1100.465008   -2162.292438      -4.020936      -4.143962      -8.164898       1.279904       1.319064       2.598968
   12  12   9  0.000063       3.300000       0.500000   -1062.643053   -1101.305775   -2163.948828      -4.159733      -4.286779      -8.446512       1.324084       1.364524       2.688608
   12  12   9  0.000066       3.400000       0.500000   -1063.486486   -1102.175165   -2165.661651      -4.299854      -4.430938      -8.730791       1.368686       1.410411       2.779097
   12  12   9  0.000069       3.500000       0.500000   -1064.358001   -1103.073451   -2167.431452      -4.441358      -4.576500      -9.017857       1.413728       1.456745       2.870473
   12  12   9  0.000073       3.600000       0.500000   -1065.257881   -1104.000920   -2169.258801      -4.584308      -4.723529      -9.307837       1.459231       1.503546       2.962777
   12  12   9  0.000076       3.700000       0.500000   -1066.186422   -1104.957869   -2171.144291      -4.728770      -4.872093      -9.600864       1.505214       1.550835       3.056050
   12  12   9  0.000080       3.800000       0.500000   -1067.143934   -1105.944610   -2173.088544      -4.874814      -5.022263      -9.897077       1.551702       1.598636       3.150338
   12  12   9  0.000084       3.900000       0.500000   -1068.130740   -1106.961466   -2175.092207      -5.022513      -5.174114     -10.196627       1.598715       1.646972       3.245687
