!  N 1 Z 2 ITER 3   si 4      ReOmega 5      ImOmega 6      reStrN 7       reStrP  8      reStrT 9       imStrN 10      imStrP 11      imStrT 12      TrnStrN 13     TrnStrP 14     TrnStrT 15
   12  12  12  0.000079       0.100000       0.500000     -20.827300     -20.851461     -41.678761      -0.014258      -0.013674      -0.027933       0.004539       0.004353       0.008891
   12  12  13  0.000068       0.200000       0.500000     -20.832387     -20.856301     -41.688688      -0.030765      -0.029451      -0.060215       0.009793       0.009374       0.019167
   12  12  14  0.000078       0.300000       0.500000     -20.841393     -20.864985     -41.706378      -0.050244      -0.048010      -0.098254       0.015993       0.015282       0.031275
   12  12  14  0.000091       0.400000       0.500000     -20.853668     -20.876719     -41.730387      -0.068300      -0.065239      -0.133538       0.021741       0.020766       0.042507
   12  12  15  0.000064       0.500000       0.500000     -20.869613     -20.891947     -41.761560      -0.088615      -0.084588      -0.173202       0.028207       0.026925       0.055132
   12  12  15  0.000076       0.600000       0.500000     -20.889011     -20.910471     -41.799482      -0.107290      -0.102397      -0.209687       0.034151       0.032594       0.066745
   12  12  15  0.000087       0.700000       0.500000     -20.912052     -20.932471     -41.844523      -0.126272      -0.120494      -0.246765       0.040194       0.038354       0.078548
   12  12  15  0.000096       0.800000       0.500000     -20.938801     -20.958007     -41.896808      -0.145627      -0.138940      -0.284567       0.046354       0.044226       0.090580
   12  12  16  0.000053       0.900000       0.500000     -20.968874     -20.986569     -41.955443      -0.166568      -0.158871      -0.325440       0.053020       0.050570       0.103591
   12  12  16  0.000054       1.000000       0.500000     -21.003251     -21.019370     -42.022621      -0.186829      -0.178164      -0.364992       0.059469       0.056711       0.116181
   12  12  16  0.000056       1.100000       0.500000     -21.041605     -21.055959     -42.097563      -0.207682      -0.198010      -0.405692       0.066107       0.063029       0.129136
   12  12  16  0.000057       1.200000       0.500000     -21.084050     -21.096443     -42.180493      -0.229209      -0.218487      -0.447696       0.072959       0.069547       0.142506
   12  12  16  0.000058       1.300000       0.500000     -21.130717     -21.140944     -42.271660      -0.251497      -0.239676      -0.491173       0.080054       0.076291       0.156345
   12  12  16  0.000059       1.400000       0.500000     -21.181751     -21.189598     -42.371349      -0.274643      -0.261666      -0.536309       0.087421       0.083291       0.170712
   12  12  16  0.000060       1.500000       0.500000     -21.237317     -21.242560     -42.479877      -0.298751      -0.284557      -0.583308       0.095095       0.090577       0.185673
