!  N 1 Z 2 ITER 3   si 4      ReOmega 5      ImOmega 6      reStrN 7       reStrP  8      reStrT 9       imStrN 10      imStrP 11      imStrT 12      TrnStrN 13     TrnStrP 14     TrnStrT 15
   12  12  13  0.000062       0.000000       0.500000    -152.997462    -153.931504    -306.928967       0.000000      -0.000000       0.000000      -0.000000       0.000000      -0.000000
   12  12  19  0.000029       0.100000       0.500000    -136.155324    -136.988760    -273.144084     -55.447739     -55.778869    -111.226608      17.649564      17.754965      35.404529
   12  12  19  0.000028       0.200000       0.500000     -96.683326     -97.281146    -193.964472     -89.141322     -89.673706    -178.815029      28.374564      28.544027      56.918591
   12  12  19  0.000026       0.300000       0.500000     -54.976520     -55.325401    -110.301921     -97.282939     -97.864033    -195.146972      30.966121      31.151089      62.117211
   12  12  18  0.000073       0.400000       0.500000     -23.178033     -23.337183     -46.515215     -89.210394     -89.743394    -178.953788      28.396550      28.566209      56.962760
   12  12  18  0.000059       0.500000       0.500000      -3.118841      -3.158312      -6.277152     -74.994660     -75.442899    -150.437559      23.871542      24.014220      47.885762
   12  12  18  0.000047       0.600000       0.500000       7.952307       7.978831      15.931138     -60.479579     -60.841273    -121.320853      19.251248      19.366379      38.617627
   12  12  17  0.000074       0.700000       0.500000      13.287967      13.346201      26.634167     -47.963639     -48.250758     -96.214396      15.267300      15.358693      30.625994
   12  12  17  0.000056       0.800000       0.500000      15.303540      15.373662      30.677202     -37.916980     -38.144236     -76.061217      12.069350      12.141688      24.211037
   12  12  17  0.000044       0.900000       0.500000      15.516425      15.587649      31.104074     -30.094926     -30.275609     -60.370535       9.579513       9.637026      19.216538
   12  12  16  0.000090       1.000000       0.500000      14.812197      14.879022      29.691219     -24.070250     -24.215077     -48.285327       7.661799       7.707899      15.369697
   12  12  16  0.000077       1.100000       0.500000      13.683992      13.743853      27.427844     -19.435698     -19.553007     -38.988705       6.186575       6.223916      12.410490
   12  12  16  0.000066       1.200000       0.500000      12.400937      12.452883      24.853820     -15.853374     -15.949460     -31.802834       5.046286       5.076871      10.123157
   12  12  16  0.000059       1.300000       0.500000      11.103610      11.147531      22.251141     -13.064306     -13.143917     -26.208223       4.158498       4.183839       8.342337
